Cell	20081128_sulston	20190417_ref-2_JIM529_L2	20181207_JIM529_L4	20181030_JIM529_L2	20181101_JIM529_L4	20190321_ref-2_JIM529_L2	20190423_ref-2_JIM529_L2	20190417_ref-2_JIM529_L8	20190417_ref-2_JIM529_L7
Ealapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ealapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ealp	235	152.4	171.4	165.9	223.1	211.9	169.6	152.4	154.1
Ealpa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ealpp	549	NA	NA	NA	NA	NA	NA	NA	NA
Ealppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ealppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ear	161	90	102.6	94	143.2	142.3	100.2	83.1	91.7
Eara	235	154.1	172.7	173.4	225.7	223.7	174.1	149	154.1
Earaa	359	NA	NA	NA	NA	NA	291.8	NA	NA
Earaad	NA	NA	NA	NA	NA	NA	NA	NA	NA
Earaav	NA	NA	NA	NA	NA	NA	NA	NA	NA
Earap	549	NA	NA	NA	NA	NA	NA	NA	NA
Earapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Earapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Earp	235	155.7	170.2	173.4	223.1	225.4	174.1	152.4	157.4
Earpa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Earpp	549	NA	NA	NA	NA	NA	NA	NA	NA
Earppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Earppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ep	108	46.7	59.3	52.9	99.9	88.3	55.6	46.7	53.7
Epl	165	91.7	106.5	100.5	155.9	147.3	104.6	93.4	98.6
Epla	234	154.1	171.4	171	228.2	220.3	169.6	157.4	160.8
Eplaa	549	NA	NA	NA	NA	NA	NA	NA	NA
Eplaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eplaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eplap	549	NA	NA	NA	NA	NA	NA	NA	NA
Eplapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eplapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eplp	244	160.8	177.7	180.9	238.2	228.8	180.2	165.8	165.8
Eplpa	549	NA	NA	NA	NA	NA	NA	NA	NA
Eplpaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eplpap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eplpp	369	NA	NA	NA	NA	NA	290.3	NA	NA
Eplppa	549	NA	NA	NA	NA	NA	NA	NA	NA
Eplppaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eplppap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eplppp	549	NA	NA	NA	NA	NA	NA	NA	NA
Eplpppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eplpppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Epr	165	90	106.5	99.1	160.8	144	104.6	90	96.8
Epra	234	155.7	172.7	178.5	240.6	223.7	175.7	159.1	162.5
Epraa	549	NA	NA	NA	NA	NA	NA	NA	NA
Epraaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Epraap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eprap	549	NA	NA	NA	NA	NA	NA	NA	NA
Eprapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eprapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eprp	244	160.8	182.7	188.5	244.4	230.4	177.2	160.8	165.8
Eprpa	549	NA	NA	NA	NA	NA	NA	NA	NA
Eprpaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eprpap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eprpp	369	NA	NA	NA	NA	NA	NA	NA	NA
Eprppa	549	NA	NA	NA	NA	NA	NA	NA	NA
Eprppaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eprppap	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eprppp	549	NA	NA	NA	NA	NA	NA	NA	NA
Eprpppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eprpppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS	59	6.8	18.7	11.2	53	41.5	12.3	3.4	12
MSa	86	24.1	39	28.7	73	64.1	32.4	24.1	31
MSaa	112	46.7	62	52.9	98.7	93.4	55.6	46.7	53.7
MSaaa	145	74.5	91.1	86.3	131.7	127.2	86.4	74.5	81.4
MSaaaa	182	103.8	123.1	123.6	168.4	164.1	118.2	105.5	110.5
MSaaaaa	229	137.3	164	168.4	213.2	210.2	157.5	142.3	144
MSaaaaaa	354	NA	NA	NA	NA	NA	268	240.5	NA
MSaaaaaal	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaaaaaar	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaaaaap	279	179.2	NA	222.4	258.1	262.4	202.5	184.9	NA
MSaaaaapa	354	NA	NA	304.3	NA	NA	270.9	255.7	NA
MSaaaaapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaaaaapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaaaaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaaaap	234	144	171.4	174.7	215.7	215.3	162.1	149	147.3
MSaaaapa	284	195	NA	237.5	273.1	279.3	221.9	206.8	NA
MSaaaapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaaaapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaaaapp	299	201.8	NA	246.4	284.4	286	224.8	211.9	NA
MSaaaappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaaaappp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaaap	189	108.8	125.7	128.7	182	179.2	122.8	113.9	115.5
MSaaapa	239	140.6	161.4	169.6	220.7	223.7	159	147.3	149
MSaaapaa	284	184.9	NA	223.7	274.4	279.3	211.4	195	NA
MSaaapaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaaapaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaaapap	299	191.6	NA	226.2	279.4	277.6	211.4	195	NA
MSaaapapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaaapapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaaapp	279	170.8	NA	213.6	258.1	264.1	196.5	186.6	NA
MSaaappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaaappp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaap	145	74.5	92.4	87.6	134.2	128.9	86.4	77.9	83.1
MSaapa	181	103.8	127	124.8	169.6	164.1	118.2	108.8	113.9
MSaapaa	234	138.9	172.7	174.7	212	218.7	159	147.3	NA
MSaapaaa	279	189.9	NA	237.5	268.2	284.3	218.8	198.4	NA
MSaapaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaapaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaapaap	281	184.9	NA	233.8	266.9	279.3	214.4	198.4	NA
MSaapaapa	381	NA	NA	NA	NA	NA	NA	NA	NA
MSaapaapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaapaapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaapaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaapap	239	144	177.7	180.9	218.2	217	159	152.4	155.7
MSaapapa	354	223.7	NA	301.7	NA	328.1	236.7	228.8	NA
MSaapapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaapapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaapapp	289	203.5	NA	NA	285.6	279.3	214.4	217	NA
MSaapappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaapappp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaapp	194	112.2	138.5	139.1	179.5	175.9	127.3	118.9	118.9
MSaappa	289	174.2	NA	221.2	246.9	249	198.1	177.6	NA
MSaappaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaappap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaappp	269	169.2	NA	208.6	253.1	243.9	190.7	184.9	NA
MSaapppa	339	NA	NA	NA	NA	328.1	262	NA	NA
MSaapppaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaapppap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaapppp	364	NA	NA	NA	NA	NA	285.8	NA	NA
MSaappppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSaappppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSap	114	48.5	64.7	55.6	101.2	95.1	58.6	48.5	57.1
MSapa	149	77.9	96.2	88.9	135.4	130.6	91.1	79.7	84.8
MSapaa	189	110.5	135.9	132.6	174.6	174.2	128.8	113.9	118.9
MSapaaa	239	154.1	182.7	187.2	221.9	227.1	174.1	159.1	159.1
MSapaaaa	354	NA	NA	NA	NA	NA	291.8	NA	NA
MSapaaaad	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSapaaaav	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSapaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSapaap	259	170.8	NA	212.3	249.4	254	190.7	183.2	NA
MSapaapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSapaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSapap	189	110.5	137.2	132.6	180.8	175.9	128.8	113.9	118.9
MSapapa	239	152.4	185.2	188.5	229.4	228.8	174.1	157.4	159.1
MSapapaa	439	NA	NA	NA	NA	NA	NA	NA	NA
MSapapaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSapapaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSapapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSapapp	249	157.4	192.7	196.1	235.6	238.9	184.7	164.1	164.1
MSapappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSapappp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSapp	149	77.9	96.2	91.4	136.8	130.6	89.5	79.7	86.5
MSappa	194	117.2	137.2	137.7	182	180.9	130.3	117.2	122.2
MSappaa	259	170.8	NA	212.3	248.1	249	192.1	180.9	172.5
MSappaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSappaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSappap	269	175.9	NA	233.8	258.1	264.1	199.6	183.2	NA
MSappapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSappapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSappp	197	123.9	147.5	155.8	194.5	193.3	133.3	123.9	128.9
MSapppa	259	174.2	NA	222.4	250.7	259.1	190.7	177.6	NA
MSapppaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSapppap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSapppp	259	175.9	NA	241.3	255.7	264.1	196.5	184.9	NA
MSappppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSappppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSp	86	24.1	39	28.7	73	64.1	32.4	22.4	31
MSpa	112	46.7	62	52.9	99.9	91.7	57.1	46.7	55.4
MSpaa	145	74.5	93.7	83.7	134.2	128.9	88	76.2	83.1
MSpaaa	181	103.8	127	121	170.8	165.8	121.2	107.2	112.2
MSpaaaa	229	142.3	166.4	165.9	212	210.2	159	145.7	145.7
MSpaaaaa	329	223.7	NA	269	301.9	307.9	247.1	235.5	NA
MSpaaaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpaaaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpaaaap	289	188.3	NA	223.7	260.6	264.1	209.9	189.9	NA
MSpaaaapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpaaaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpaaap	234	149	168.9	169.6	219.4	210.2	162.1	147.3	147.3
MSpaaapa	319	222	NA	251.3	300.7	294.4	244.2	223.7	NA
MSpaaapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpaaapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpaaapp	299	195	NA	224.9	270.6	265.8	211.4	195	NA
MSpaaappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpaaappp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpaap	189	112.2	130.8	128.7	180.8	175.9	131.8	112.2	118.9
MSpaapa	246	150.7	171.4	174.7	221.9	222	171.1	150.7	157.4
MSpaapaa	324	210.2	NA	262.7	300.7	309.6	250.2	218.7	NA
MSpaapaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpaapaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpaapap	304	196.7	NA	237.5	276.9	279.3	224.8	198.4	NA
MSpaapapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpaapapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpap	145	74.5	92.4	85	135.4	128.9	89.5	76.2	84.8
MSpapa	181	103.8	127	118.4	169.6	165.8	119.7	105.5	112.2
MSpapaa	243	140.6	168.9	167.2	210.6	210.2	160.6	144	149
MSpapaaa	279	193.3	NA	232.5	274.4	270.8	217.4	200.1	NA
MSpapaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpapaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpapaap	274	191.6	NA	226.2	263.2	264.1	211.4	191.6	NA
MSpapaapa	384	NA	NA	NA	NA	NA	NA	NA	NA
MSpapaapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpapaapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpapaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpapap	239	140.6	170.2	167.2	214.4	217	163.6	144	155.7
MSpapapa	354	222	NA	275.3	NA	328.1	262	217	NA
MSpapapaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpapapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpapapp	289	188.3	NA	231.2	274.4	279.3	214.4	193.3	NA
MSpapappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpapappp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpapp	192	112.2	133.4	127.5	187	177.6	130.3	115.5	120.6
MSpappa	269	170.8	NA	198.5	254.4	259.1	204	175.9	NA
MSpappaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpappap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpappp	269	167.5	NA	199.8	251.9	249	195.1	169.2	170.8
MSpapppa	344	NA	NA	NA	NA	336.5	284.4	255.7	NA
MSpapppaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpapppap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpapppp	359	NA	NA	NA	NA	NA	296.3	NA	NA
MSpappppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpappppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpp	114	48.5	64.7	55.6	102.4	95.1	60.2	48.5	55.4
MSppa	149	76.2	95	85	136.8	130.6	91.1	77.9	84.8
MSppaa	189	108.8	133.4	127.5	178.3	172.5	128.8	113.9	118.9
MSppaaa	239	149	178.9	177.2	224.4	223.7	174.1	154.1	155.7
MSppaaaa	364	NA	NA	NA	NA	NA	NA	NA	NA
MSppaaaad	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSppaaaav	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSppaaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSppaap	259	167.5	NA	194.7	245.6	249	198.1	172.5	174.2
MSppaapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSppaapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSppap	179	110.5	130.8	124.8	177	170.8	128.8	112.2	115.5
MSppapa	239	154.1	175.2	174.7	225.7	222	174.1	154.1	157.4
MSppapaa	439	NA	NA	NA	NA	NA	NA	NA	NA
MSppapaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSppapaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSppapap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSppapp	249	160.8	184	183.5	240.6	228.8	181.7	160.8	162.5
MSppappa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSppappp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSppp	149	77.9	96.2	86.3	136.8	132.3	91.1	79.7	84.8
MSpppa	194	112.2	135.9	132.6	179.5	177.6	128.8	117.2	120.6
MSpppaa	262	167.5	NA	203.6	245.6	252.3	189.1	174.2	170.8
MSpppaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpppaap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpppap	269	172.5	NA	208.6	249.4	259.1	201	180.9	NA
MSpppapa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpppapp	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpppp	194	117.2	146.2	139.1	190.7	184.9	139.4	120.6	127.2
MSppppa	259	167.5	NA	199.8	249.4	252.3	195.1	179.2	174.2
MSppppaa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSppppap	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSppppp	259	172.5	NA	212.3	253.1	259.1	198.1	180.9	NA
MSpppppa	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSpppppp	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0	0	NA	NA	NA	2.5	0	NA	NA	NA
P1	16	0	0	NA	19.7	6.8	NA	NA	0
P2	42	1.7	5.3	0	39.6	27.6	0	0	1.7
P3	75	15.5	29.5	22	66.4	55.4	23.1	13.7	22.4
P4	142	72.7	95	81.2	129.1	135.6	83.3	67.5	74.5
Z2	NA	NA	NA	NA	NA	NA	NA	NA	NA
Z3	NA	NA	NA	NA	NA	NA	NA	NA	NA
